customer_id,churn
1-63242-178-X.60606,0
0-571-80316-4.60619,1
1-03-086730-5.60630,0
1-68969-633-8.60669,0
1-353-01221-2.60679,0
0-7530-9140-2.60695,1
1-05-568925-7.60703,0
1-4597-6798-5.60711,0
0-03-084992-6.60712,0
0-06-757263-4.60741,0
1-911355-88-0.60746,0
0-16-906268-6.60748,0
1-9837-6004-8.60776,0
1-07-865879-X.60779,0
0-624-26311-8.60795,0
1-177-74227-6.60801,0
1-313-99956-3.60803,0
1-08-137178-1.60814,0
1-5111-4813-6.60820,0
0-507-99688-7.60822,0
0-554-34711-3.60826,0
1-4297-0444-6.60828,0
1-392-87747-4.60836,0
1-72697-952-0.60845,0
0-461-10805-4.60847,0
1-82993-003-6.60848,0
0-00-599128-5.60856,0
1-78620-548-3.60858,0
0-477-23877-7.60881,0
1-270-94397-9.60918,0
1-110-68306-5.60926,0
1-66748-084-7.60935,0
1-80607-366-8.60936,0
1-4271-8764-9.60947,0
1-61480-272-6.60974,0
1-991396-22-8.60977,0
0-616-97139-7.60997,0
0-335-17225-3.60999,0
0-14-886695-6.61001,0
0-8113-4317-0.61027,0
0-347-71271-1.61031,0
1-159-37436-8.61034,0
1-7380832-5-X.61079,0
1-61328-568-X.61083,0
0-624-71532-9.61087,0
1-4059-0318-X.61091,0
0-208-11290-1.61115,0
0-911452-19-2.61117,0
1-83006-900-4.61144,0
1-169-68727-X.61147,0
1-377-27078-5.61148,0
1-180-84420-3.61153,1
0-607-97022-7.61157,0
1-78984-272-7.61159,0
1-83031-921-3.61165,0
0-8447-6944-4.61171,0
1-4671-5319-2.61172,0
1-62023-006-2.61173,0
0-13-291846-3.61180,0
0-551-74644-0.61185,0
0-8272-0059-5.61204,0
1-61342-682-8.61205,0
0-542-19479-1.61227,0
0-211-53541-9.61229,0
1-77891-259-1.61253,0
1-382-23619-0.61270,0
0-85123-935-8.61278,0
1-125-24482-8.61279,0
1-380-95396-0.61288,0
1-71948-932-7.61324,0
1-279-00223-9.61332,0
1-63250-854-0.61348,0
1-957793-11-2.61350,0
1-57066-958-9.61373,0
0-12-620898-0.61400,0
0-390-44477-4.61408,0
1-82592-345-0.61439,0
1-4243-7624-6.61457,0
1-354-25880-0.61473,0
1-4294-4496-7.61477,0
1-71638-622-5.61493,0
0-272-21407-8.61494,0
0-417-37854-8.61504,0
0-12-824956-0.61505,0
1-4186-2853-0.61510,0
0-336-01522-4.61513,0
0-17-574425-4.61515,0
1-60042-918-1.61521,0
1-321-24700-1.61539,0
1-136-81515-5.61541,0
1-237-80738-7.61546,0
1-201-15036-1.61550,0
0-19-533445-0.61565,0
1-60820-946-6.61576,0
0-04-713498-4.61579,0
0-9667107-0-3.61589,0
1-117-26925-6.61593,1
0-7449-6624-8.61607,0
0-9934926-6-5.61632,0
0-284-83582-X.61639,0
1-06-326066-3.61642,0
1-71046-469-0.61646,0
1-81488-324-X.61657,0
0-00-028572-2.61659,0
1-85252-419-7.61664,0
1-169-54030-9.61668,0
1-250-41260-9.61676,0
0-10-388471-8.61678,0
1-229-11699-0.61689,0
0-371-02446-3.61700,0
0-04-941208-6.61704,0
0-8485-5536-8.61727,0
1-102-36145-3.61730,0
1-82024-806-2.61735,1
1-68342-743-2.61764,1
1-65425-342-1.61795,0
0-9958034-8-X.61802,0
0-644-50940-6.61818,1
0-17-490290-5.61838,0
1-82187-414-5.61855,0
1-359-81381-0.61876,0
1-06-752332-4.61877,0
1-00-939814-8.61890,1
0-603-99493-8.61914,0
0-457-58186-7.61919,1
1-70853-075-4.61921,0
0-332-81219-7.61929,0
1-292-54726-X.61937,0
1-187-69552-1.61942,0
0-7698-7977-2.61957,0
0-256-87398-4.61967,0
0-9966685-1-9.61976,0
0-342-19934-X.61983,0
0-478-54022-1.61989,0
0-7548-0570-0.61995,0
0-212-27565-8.62002,0
1-08-599308-6.62006,0
1-886537-95-X.62015,0
1-4984-6190-5.62017,0
1-391-78702-1.62035,0
1-67333-886-0.62055,0
1-5341-9909-8.62060,0
1-5353-9849-3.62069,0
1-76590-735-7.62071,0
0-698-63284-2.62080,0
1-345-26096-2.62089,0
0-526-40804-9.62104,0
0-926661-25-6.62121,0
1-4938-1364-1.62124,0
1-72725-683-2.62130,0
0-230-50179-6.62134,0
1-04-627992-0.62137,0
1-232-82687-1.62148,0
0-428-72927-4.62170,0
0-606-40410-4.62188,1
0-408-88409-6.62190,0
1-4726-7481-2.62197,0
1-09-157920-2.62216,0
1-4304-7955-8.62231,0
0-498-30564-3.62238,0
1-69275-482-3.62249,0
0-298-61286-0.62279,0
1-69765-709-5.62285,0
1-56524-498-2.62294,0
1-82530-404-1.62300,0
0-8143-4025-3.62310,0
1-284-98094-4.62336,0
0-19-403484-4.62343,0
0-925151-88-2.62351,0
1-229-32518-2.62357,0
0-87843-902-1.62358,0
1-83759-175-X.62374,0
1-4480-3108-7.62376,0
1-887265-56-2.62385,0
0-7470-7320-1.62392,0
1-82899-375-1.62394,0
0-05-097071-2.62425,0
0-912738-72-3.62426,0
0-293-58042-1.62437,0
0-278-88253-6.62443,0
1-07-237751-9.62449,0
1-77976-814-1.62455,0
1-106-42583-9.62462,0
1-117-59799-7.62468,0
0-225-78326-6.62471,0
0-697-18380-7.62480,0
0-04-750665-2.62494,0
0-224-48013-8.62516,0
0-10-010990-X.62538,0
1-01-298256-4.62555,0
1-155-67786-2.62561,0
0-85295-365-8.62571,0
1-61130-020-7.62582,0
0-465-37399-2.62583,0
1-354-25580-1.62598,0
0-8229-0014-9.62604,0
0-10-605175-X.62612,0
1-993022-30-9.62616,0
1-77684-499-8.62621,0
0-531-41912-6.62622,0
1-323-94511-3.62623,0
0-450-91840-8.62635,0
1-288-31858-8.62638,0
1-60329-443-0.62649,0
1-66416-358-1.62666,0
0-420-82424-3.62678,0
0-17-210187-5.62680,0
1-4817-8972-4.62691,0
1-66166-541-1.62692,0
1-364-64866-0.62693,0
1-71475-418-9.62718,0
1-875765-41-7.62728,0
1-5406-8903-4.62734,0
1-209-66150-0.62745,0
1-06-703306-8.62748,0
0-462-53165-1.62754,0
0-498-57343-5.62759,0
1-4661-7365-3.62767,0
1-57052-232-4.62781,0
0-919230-36-9.62784,0
1-5024-8346-7.62795,0
1-71100-212-7.62803,0
0-7188-9449-9.62807,0
0-282-06053-7.62819,0
0-09-111015-7.62834,0
0-349-12083-8.62868,0
1-4940-0088-1.62869,0
0-516-18074-6.62870,0
0-371-60043-X.62881,0
0-606-49867-2.62906,0
0-7792-3469-3.62917,0
1-57308-992-3.62924,0
1-4312-1136-2.62932,0
1-169-87410-X.62944,0
1-153-95157-6.62959,0
1-945864-11-7.62962,0
0-05-823755-0.62972,1
1-02-377445-3.62978,0
0-645-98285-7.62980,0
1-4492-0782-0.62982,0
0-409-86495-1.62988,0
0-11-206138-9.63031,0
1-4323-7333-1.63038,0
0-470-25956-6.63047,0
1-158-57898-9.63049,0
1-08-764435-6.63054,0
1-265-35162-7.63064,0
0-9767229-9-2.63078,0
1-293-66811-7.63081,0
1-71397-905-5.63099,0
1-85415-992-5.63156,0
0-7545-6947-0.63157,0
0-537-77318-5.63166,0
1-86181-664-2.63167,0
0-591-13481-0.63173,0
1-9844-9149-0.63178,0
1-234-95408-7.63222,0
0-598-72501-6.63232,0
1-82534-391-8.63252,0
1-384-27849-4.63253,0
1-4668-1299-0.63262,0
0-13-819175-1.63274,0
1-68384-608-7.63275,1
0-7234-3900-1.63340,0
1-9767-3914-4.63348,0
1-64227-620-0.63349,0
0-912937-51-3.63361,0
1-988992-20-6.63362,0
0-7709-4710-7.63380,0
0-318-41058-3.63391,0
1-57321-860-X.63403,0
1-882488-18-0.63419,0
1-4666-9769-5.63432,0
0-200-11356-9.63438,0
0-676-79750-4.63442,0
0-15-940669-2.63446,0
0-627-72872-3.63493,0
0-692-74041-4.63498,0
0-232-99975-9.63499,0
1-150-35137-3.63506,0
0-474-27678-3.63508,0
0-9632591-5-6.63516,0
1-271-64320-0.63528,0
1-05-250592-9.63532,0
1-935012-93-2.63546,0
0-276-38629-9.63547,0
0-87397-931-1.63549,0
1-389-21518-0.63558,0
1-303-50061-2.63565,0
1-57441-627-8.63571,0
1-371-42678-3.63584,0
1-5341-7170-3.63595,0
0-373-06786-0.63613,0
1-379-55489-6.63617,0
1-82077-434-1.63625,0
0-562-91188-X.63633,0
1-207-95689-9.63639,0
1-65192-737-5.63641,0
1-365-50859-5.63656,0
0-356-92847-0.63657,1
1-06-513747-8.63667,0
1-5022-4954-5.63677,0
1-05-226816-1.63687,0
0-219-13916-4.63700,0
0-89135-427-1.63706,0
0-9772693-0-2.63709,0
1-75597-624-0.63728,0
0-342-78613-X.63734,0
0-00-621696-X.63740,0
1-160-12047-1.63745,0
0-272-68353-1.63747,0
0-19-177056-6.63759,0
1-258-51170-3.63767,0
0-9573766-7-7.63777,0
0-617-06933-6.63778,0
1-163-47253-0.63781,0
1-255-57155-1.63799,0
1-4621-2697-9.63800,0
1-258-09517-3.63804,0
0-373-82739-3.63809,0
1-398-68968-8.63811,0
0-9793550-3-6.63813,0
1-182-11952-2.63815,0
0-413-47455-0.63817,0
1-997527-59-6.63824,0
0-03-806271-2.63829,0
1-887071-85-7.63833,0
1-79790-481-7.63835,0
1-05-176358-4.63896,0
1-182-59831-5.63897,0
0-9675563-9-2.63898,0
0-7915-1901-5.63906,0
1-172-92659-X.63914,0
1-4757-3468-9.63946,0
1-70638-745-8.63948,0
1-79345-602-X.63949,1
0-946709-81-5.63965,0
1-66852-930-0.63968,0
0-237-66503-4.63981,0
1-101-59831-X.64001,0
1-67027-119-6.64003,0
0-321-91313-2.64005,0
1-121-02838-1.64012,0
1-08-703725-5.64020,0
0-7816-8078-6.64023,0
0-530-46212-5.64028,0
1-308-53088-9.64030,0
0-566-45200-6.64031,0
1-75926-674-4.64043,0
1-09-619981-5.64047,0
0-501-31987-5.64057,1
0-416-51900-8.64064,0
0-487-32199-5.64071,0
1-85268-875-0.64151,0
0-12-660965-9.64167,1
0-9556213-3-X.64185,0
1-5378-3945-4.64186,0
1-09-416631-6.64193,0
1-74339-787-9.64214,0
0-08-800769-3.64219,0
1-876191-96-1.64235,0
0-596-39750-X.64238,0
0-487-46027-8.64254,0
1-206-40688-7.64274,0
1-78138-209-3.64296,0
1-82406-798-4.64315,0
0-946298-59-9.64323,0
0-646-81142-8.64330,0
1-83267-543-2.64332,0
0-12-816009-8.64351,0
0-447-88692-4.64357,0
1-02-069538-2.64359,0
1-882651-79-0.64362,0
1-124-92913-4.64369,0
1-4428-9745-7.64376,0
1-63070-139-4.64392,0
1-62182-623-6.64399,0
1-82475-331-4.64440,0
0-8204-4482-0.64453,0
1-63233-551-4.64476,0
1-5003-5529-1.64488,0
1-04-841204-0.64494,0
0-08-802821-6.64507,0
0-231-08206-1.64508,0
0-7709-0373-8.64514,0
0-7126-8499-9.64535,0
0-8266-8640-0.64552,0
0-492-94466-0.64556,0
1-192-31325-9.64582,0
1-914788-33-8.64590,0
0-9915402-1-2.64596,0
0-546-41086-3.64598,0
0-04-487940-7.64603,0
1-4576-3522-4.64614,0
1-4950-5266-4.64631,0
0-226-66898-3.64643,0
1-63799-599-7.64651,1
0-87184-800-7.64673,0
1-397-80492-0.64682,0
0-930623-25-8.64692,0
0-504-48448-6.64695,0
1-914066-93-6.64698,0
1-01-074063-6.64702,0
0-669-62602-3.64705,0
1-66840-662-4.64710,0
1-64378-750-0.64731,0
0-16-593437-9.64736,0
1-58908-459-4.64738,0
0-252-68709-4.64753,0
0-295-95497-3.64761,0
1-113-45926-3.64782,0
1-4330-1474-2.64784,0
1-84507-763-6.64786,0
1-4962-1806-X.64789,0
1-80659-049-2.64793,0
1-60356-721-6.64795,0
0-251-24568-3.64797,0
0-9968865-1-6.64799,0
1-82699-835-7.64808,0
1-63861-164-5.64814,0
1-294-96476-3.64816,0
1-05-534529-9.64821,0
0-538-25072-0.64836,0
1-79617-708-3.64839,0
0-629-29859-9.64842,0
0-203-72092-X.64892,0
0-8066-2754-9.64894,0
0-02-928773-1.64897,0
0-475-16308-7.64899,0
1-71271-340-X.64904,0
0-8369-2983-7.64913,0
0-477-50346-2.64948,0
1-234-29638-1.64957,0
1-291-05810-9.64999,0
0-85064-301-5.65012,0
1-4685-8099-X.65017,0
1-64318-490-3.65019,0
1-294-74710-X.65020,0
1-78639-493-6.65021,0
1-303-00363-5.65065,0
0-572-33778-7.65073,0
1-9737-2941-5.65079,0
0-19-635841-8.65102,0
1-56540-121-2.65107,0
1-61514-685-7.65119,0
0-08-734949-3.65126,0
0-7908-6588-2.65135,0
1-82857-201-2.65157,0
0-471-67649-7.65162,0
0-686-90706-X.65176,1
1-5340-8105-4.65190,0
1-208-44258-9.65196,0
1-9742-1180-0.65206,0
0-7079-5338-3.65214,0
1-04-935946-1.65219,0
1-347-22268-5.65220,0
1-335-01870-0.65221,0
1-59389-563-1.65225,0
1-891954-89-X.65242,0
0-7203-2842-X.65245,0
0-8167-8325-X.65247,1
0-15-777707-3.65257,0
0-201-63047-8.65279,1
0-621-35217-9.65288,0
1-358-94386-9.65290,0
1-271-42959-4.65300,0
1-900430-55-X.65301,0
0-15-048459-3.65305,0
0-466-49732-6.65314,0
0-7938-2905-4.65319,0
1-896537-86-3.65339,0
1-04-078105-5.65348,0
1-00-154746-2.65351,0
0-502-12356-7.65367,0
0-07-708091-2.65371,0
1-4963-1527-8.65392,0
0-519-77160-5.65406,0
1-361-91020-8.65409,0
0-2282-7929-1.65415,0
1-318-24171-5.65417,0
1-03-664581-9.65423,0
1-5306-7802-1.65425,0
1-63590-634-2.65438,0
0-11-430490-4.65440,0
1-345-60981-7.65450,0
0-8334-7149-X.65452,0
1-874153-19-1.65454,0
1-997238-59-4.65484,0
0-203-65111-1.65487,0
1-5455-9400-7.65498,0
0-372-85581-4.65507,0
1-72570-896-5.65510,0
1-4863-9605-4.65513,0
1-5270-1852-0.65515,0
1-5298-0455-8.65522,0
1-65727-071-8.65526,0
1-59383-867-0.65537,0
0-565-26221-1.65539,0
0-85883-481-2.65543,0
0-7897-3836-8.65547,0
1-230-65964-1.65549,0
1-79156-650-2.65553,0
0-12-225994-7.65554,0
1-67832-537-6.65566,0
1-74493-240-9.65572,0
1-74003-062-1.65585,0
0-13-353791-9.65591,0
0-7586-4448-5.65594,0
1-4993-2185-6.65608,0
0-456-65921-8.65611,0
1-104-79788-7.65623,0
1-185-40523-2.65638,0
0-16-401444-6.65641,0
1-949471-14-4.65643,0
0-07-658127-6.65648,0
0-9934773-5-6.65654,0
0-213-12366-5.65657,0
0-485-11160-8.65665,0
0-475-56916-4.65676,0
0-396-61349-7.65680,0
0-411-38030-3.65688,0
0-344-42166-X.65710,0
0-15-632197-1.65720,0
1-76556-459-X.65759,0
0-7364-3009-1.65771,0
1-386-73699-6.65772,0
1-922543-12-8.65775,0
1-4105-1430-7.65778,0
1-159-44260-6.65780,0
0-03-948644-3.65784,0
1-79023-421-2.65786,0
0-8374-4024-6.65799,0
1-59394-039-4.65812,0
0-07-338906-4.65816,1
0-200-58462-6.65831,0
1-83809-141-6.65833,0
1-66833-619-7.65838,0
1-78147-386-2.65866,0
1-4282-3517-5.65877,0
1-306-20625-1.65896,0
1-135-29960-9.65911,0
0-8442-4405-8.65918,0
0-9934644-3-2.65935,0
1-4510-4112-8.65954,0
1-153-48911-2.65955,0
1-355-62998-5.65960,0
0-89561-699-8.65970,0
0-7201-3119-7.65978,0
0-335-69626-0.65986,1
0-903449-91-9.65987,0
0-07-179741-6.65988,0
1-76756-810-X.66002,0
1-102-15162-9.66004,0
0-14-770251-8.66012,0
1-5084-6857-5.66015,0
1-192-43704-7.66027,0
1-890570-86-9.66033,0
0-7871-1357-3.66039,0
0-289-24273-8.66055,0
0-246-33566-1.66057,0
1-332-20823-1.66080,0
1-153-07810-4.66082,0
0-16-233178-9.66084,0
1-379-86510-7.66091,0
1-74495-257-4.66118,0
1-70035-673-9.66142,0
0-531-21631-4.66149,0
1-55314-094-X.66157,0
1-120-07809-1.66162,1
1-04-384962-9.66179,0
1-889147-76-1.66198,0
1-71428-462-X.66215,0
0-08-191718-X.66218,0
1-929340-62-1.66225,0
1-4358-5080-7.66227,0
1-4559-4979-5.66241,0
0-08-531679-2.66243,0
0-7769-1333-6.66248,0
1-60926-092-9.66249,0
1-82708-549-5.66267,0
0-401-80421-6.66289,0
1-372-48226-1.66292,0
1-312-49927-3.66297,0
1-08-653036-5.66323,0
0-511-80569-1.66327,0
1-76833-624-5.66332,0
1-111-67102-8.66333,0
1-04-776593-4.66339,0
0-241-94690-5.66350,0
1-85138-107-4.66379,0
0-7231-3920-2.66380,0
1-990367-70-4.66390,0
0-335-85219-X.66402,0
1-05-800479-4.66408,0
1-61242-165-2.66416,0
0-03-948002-X.66439,0
0-387-26709-3.66442,0
1-223-21104-5.66446,0
1-86370-426-4.66451,0
1-139-89074-3.66465,1
1-59941-306-X.66491,0
1-132-26025-6.66498,0
1-4104-9487-X.66519,0
1-07-621314-6.66536,0
1-199-52218-X.66545,0
1-338-26289-0.66551,0
0-668-11369-3.66556,0
1-77031-734-1.66566,0
0-7832-0043-9.66576,0
0-11-443041-1.66581,0
1-5120-4114-9.66584,0
0-88509-478-6.66593,0
1-100-78163-3.66614,0
1-137-83815-9.66628,0
0-484-49725-1.66634,0
0-8006-5486-2.66644,0
1-58713-279-6.66652,0
1-65691-563-4.66659,0
0-2286-5458-0.66673,0
0-461-99868-8.66689,0
1-59267-007-5.66694,0
1-9848-8881-1.66718,0
0-685-65586-5.66730,0
0-614-48359-X.66731,0
0-558-96693-4.66732,0
1-199-00088-4.66769,0
0-06-511346-2.66772,0
0-503-28759-8.66775,0
0-14-071666-1.66787,0
1-886266-93-X.66789,0
0-15-731258-5.66793,0
0-86172-997-8.66801,0
0-459-06816-4.66803,0
0-431-08993-0.66833,0
1-922078-59-X.66848,0
1-60149-940-X.66871,0
1-342-81897-0.66891,0
1-4824-2074-0.66900,0
1-893491-18-8.66915,0
0-297-12795-0.66935,0
1-196-32271-6.66955,0
1-124-51892-4.66959,0
1-59450-525-X.66964,0
0-244-13813-3.66983,0
0-509-83128-1.66996,0
0-7453-2475-4.66998,0
0-9733546-9-0.67014,0
1-4470-3760-X.67020,0
0-649-01229-1.67028,0
0-363-30389-8.67032,0
0-17-160916-6.67038,0
0-04-481283-3.67055,0
0-88562-196-4.67073,0
1-376-94775-7.67075,0
1-4820-7739-6.67076,0
0-7658-6396-0.67082,0
1-77622-987-8.67086,0
1-4575-4074-6.67088,0
0-300-53108-7.67099,0
1-57670-134-4.67100,0
1-264-07528-6.67109,0
1-176-68890-1.67117,0
0-8263-4078-4.67121,0
1-216-17767-8.67126,0
0-8491-7392-2.67139,0
1-59210-445-2.67142,0
0-436-59066-2.67154,0
0-214-20509-6.67158,0
0-581-26757-5.67160,0
1-4350-8475-6.67165,0
0-17-134499-5.67181,0
1-08-210899-5.67193,0
1-65805-004-5.67225,0
0-325-27683-8.67236,0
1-140-73972-7.67239,0
0-15-424873-8.67240,0
1-74600-753-2.67244,0
0-15-069363-X.67254,0
0-08-968855-4.67263,0
1-314-55374-7.67271,0
1-378-98980-5.67287,0
1-299-53320-5.67288,0
0-87409-012-1.67295,0
1-4747-1058-1.67301,0
1-5237-1027-6.67322,0
1-58708-829-0.67347,0
0-7908-8239-6.67362,0
0-649-16801-1.67367,0
0-347-30853-8.67378,0
0-09-278621-9.67404,0
0-276-56753-6.67409,0
1-238-45936-6.67427,0
1-963239-35-0.67447,0
0-07-083036-3.67458,0
0-89887-987-6.67460,0
0-476-58699-2.67468,0
0-588-06070-4.67474,0
1-219-40841-7.67480,0
1-77148-268-0.67491,0
1-66667-260-2.67508,0
1-64278-348-X.67521,0
0-474-45526-2.67527,0
1-08-893529-X.67531,0
0-87772-116-5.67540,0
1-398-36824-5.67547,0
0-945301-55-3.67561,0
1-09-739586-3.67573,0
1-4153-8128-3.67581,0
1-367-72420-1.67613,0
1-294-36729-3.67616,0
0-414-16200-5.67625,0
1-163-63047-0.67654,1
0-643-19754-0.67658,0
0-8369-0170-3.67674,0
0-218-09260-1.67675,0
0-17-234781-5.67677,0
1-921615-26-5.67683,0
0-434-48727-9.67718,0
0-8336-2919-0.67721,0
0-393-43047-2.67723,0
1-03-340764-X.67731,0
1-4293-5513-1.67736,0
1-86934-268-2.67744,0
1-157-88566-7.67790,0
1-62382-389-7.67791,0
0-8498-0421-3.67804,0
1-380-34350-X.67821,0
0-329-97383-5.67824,0
1-60338-595-9.67830,0
0-7233-9331-1.67839,1
1-4162-6215-6.67863,0
0-05-548959-1.67875,0
1-85181-818-9.67881,1
0-01-332373-3.67888,0
1-5348-1398-5.67893,0
0-04-904545-8.67907,0
0-19-934140-0.67915,0
1-284-70641-9.67916,0
0-7691-5813-7.67917,0
1-4641-8690-1.67920,0
0-390-40151-X.67960,0
1-4597-4853-0.67980,0
1-165-03770-X.67984,0
1-145-81604-5.68004,0
1-5077-1143-3.68035,0
0-9830094-9-X.68039,0
0-279-41880-9.68044,0
0-943004-00-4.68059,0
0-350-53802-6.68063,0
0-371-29710-9.68067,0
0-9722079-2-9.68070,0
0-06-262929-8.68072,0
0-9955054-7-0.68099,0
1-308-69048-7.68100,0
0-546-02422-X.68107,0
1-253-24033-7.68108,0
0-7939-5262-X.68123,0
0-553-29587-X.68160,0
1-891960-86-5.68170,0
0-7590-8882-9.68174,0
1-57396-852-8.68187,0
0-88779-494-7.68206,0
1-245-25033-7.68213,0
0-606-88773-3.68217,0
1-00-346568-4.68228,0
0-19-802348-0.68244,0
1-916925-12-X.68250,0
0-7118-0557-1.68251,0
1-5360-4119-X.68264,1
0-04-745016-9.68272,0
1-70291-403-8.68289,0
0-08-734390-8.68294,0
1-83784-246-9.68318,0
0-616-06887-5.68320,0
1-201-61858-4.68329,0
0-8267-2884-7.68353,0
1-71854-557-6.68354,0
0-278-04552-9.68359,0
1-5295-7160-X.68390,0
1-80116-715-X.68398,0
1-4102-2586-0.68399,0
0-260-94170-0.68406,0
1-80766-747-2.68416,0
1-148-44385-1.68448,0
0-07-041106-9.68459,0
1-67636-446-3.68465,0
0-07-557237-0.68484,0
0-675-06019-2.68501,0
0-928865-97-5.68547,0
1-76553-267-1.68561,0
0-8425-0400-1.68583,0
1-124-16947-4.68604,0
0-481-02083-7.68606,0
1-933189-52-5.68618,0
0-465-68344-4.68633,0
1-78974-825-9.68638,0
1-67985-442-9.68640,0
0-292-53696-8.68648,0
1-926833-96-1.68649,0
1-871756-66-9.68656,0
1-64313-908-8.68669,0
0-671-24805-7.68678,0
0-610-40548-9.68682,0
1-130-87272-6.68685,0
1-05-186143-8.68687,0
1-972437-23-2.68693,0
0-7918-9038-4.68705,0
0-85289-542-9.68708,0
1-68294-455-7.68713,0
1-80157-682-3.68714,0
0-402-92782-6.68736,0
1-198-72702-0.68740,0
1-00-465939-3.68741,0
1-927746-89-2.68742,0
1-5164-4593-7.68754,0
0-11-293884-1.68765,0
0-01-343990-1.68777,0
1-4045-2365-0.68785,0
0-85569-519-6.68803,0
0-7228-4603-7.68811,0
1-78096-696-2.68817,0
0-9887504-1-4.68819,0
1-887476-39-3.68830,0
1-238-48062-4.68836,0
1-961984-14-8.68839,0
1-131-50970-6.68851,0
0-459-73791-0.68867,0
0-00-101323-8.68877,0
0-254-29146-5.68882,0
0-344-73026-3.68887,0
0-222-68508-5.68898,0
1-59497-433-0.68901,0
0-931843-66-9.68913,0
1-06-441480-X.68922,0
1-934228-78-8.68928,0
0-485-12668-0.68945,0
0-518-50362-3.68950,0
0-326-71407-3.68951,0
1-353-41220-2.68959,0
1-5294-2016-4.68967,0
1-918189-59-5.68976,0
1-75593-780-6.68981,0
1-185-76729-0.68992,0
1-07-814116-9.69000,0
0-605-01631-3.69003,0
1-5247-0142-4.69009,0
1-5290-7973-X.69043,0
1-4648-0313-7.69044,0
0-01-002802-1.69061,0
1-219-29497-7.69079,0
1-66444-265-0.69083,0
1-4147-1404-1.69097,0
0-16-885757-X.69149,0
1-172-90479-0.69154,0
0-04-013631-0.69160,0
1-55959-172-2.69167,0
1-60599-724-2.69173,0
1-948139-58-8.69175,0
0-249-46084-X.69176,0
1-386-44065-5.69184,0
0-669-49064-4.69202,0
0-302-69513-3.69205,0
0-585-36435-4.69207,0
0-9768091-5-X.69210,0
1-72901-320-1.69219,0
0-426-39282-5.69247,0
0-19-864611-9.69281,1
1-5297-8898-6.69287,0
0-276-89934-2.69302,0
0-8467-1732-8.69311,1
1-252-47066-5.69326,0
0-623-02612-0.69344,0
0-421-07416-7.69346,0
0-356-99633-6.69353,0
0-203-81471-1.69364,0
0-262-97999-3.69375,0
0-409-89866-X.69377,0
1-184-23221-0.69408,0
1-81131-627-1.69412,0
1-269-60845-2.69424,0
1-80276-273-6.69436,0
0-05-035979-7.69456,0
1-4234-3103-0.69457,1
0-7754-4470-7.69459,0
0-613-23091-4.69469,0
1-5148-7118-1.69491,0
0-7419-3369-1.69508,0
0-631-02150-7.69528,0
1-09-391514-5.69556,0
0-436-52016-8.69565,0
1-102-62391-1.69576,0
1-7362451-2-0.69590,0
1-317-26458-4.69603,0
0-343-91983-4.69649,0
1-945704-73-X.69664,0
1-59499-847-7.69688,1
1-902403-00-2.69696,0
1-4645-8338-2.69708,0
1-241-90833-8.69713,0
0-643-16944-X.69714,0
0-367-34468-8.69726,0
1-68475-441-0.69746,0
0-8340-5975-4.69770,0
1-891686-07-0.69772,0
0-18-010802-6.69780,0
1-86095-077-9.69784,0
1-72168-636-3.69786,0
0-15-552376-7.69794,0
0-906270-05-7.69798,0
0-546-72914-2.69809,0
1-86792-409-9.69825,0
1-908643-16-1.69837,0
0-03-994553-7.69849,0
1-334-69911-9.69855,0
1-916964-07-9.69859,0
1-65612-962-0.69870,0
1-374-38931-5.69878,0
1-104-16662-3.69896,0
1-327-42350-2.69900,0
0-213-80233-3.69908,0
0-9699540-2-6.69919,0
0-10-604124-X.69928,0
1-251-67563-8.69930,0
0-505-14653-3.69931,0
1-300-61605-9.69953,0
1-5125-6236-X.69954,0
1-4832-8060-8.69965,0
0-7479-3371-5.69970,1
1-264-00326-9.69971,0
1-83802-872-2.69982,0
0-8347-9477-2.69989,0
1-67865-949-5.69992,0
1-59457-620-3.70010,0
0-13-663694-2.70016,0
1-900579-18-9.70030,0
1-147-95444-5.70045,0
0-926432-41-9.70046,0
0-218-98016-7.70071,0
0-06-461845-5.70101,0
1-06-231712-2.70114,0
0-901272-10-8.70125,0
0-902543-82-2.70127,0
1-255-75534-2.70130,1
1-157-06583-X.70132,0
0-562-44025-9.70147,0
1-994616-13-X.70149,0
1-80115-808-8.70167,0
0-18-294495-6.70175,0
0-15-411264-X.70180,0
1-4593-6076-1.70186,0
1-278-73983-1.70189,0
0-325-24979-2.70193,0
1-266-54770-3.70217,0
0-400-38498-1.70220,0
1-86620-675-3.70225,0
1-86417-059-X.70229,0
1-63303-989-7.70236,0
0-484-68367-5.70246,0
0-602-01360-7.70247,0
1-59786-416-1.70255,0
0-240-47003-6.70272,0
1-56435-453-9.70282,0
1-05-925355-0.70301,0
1-85196-763-X.70306,0
0-09-330561-3.70312,0
1-248-91577-1.70317,0
1-276-87116-3.70323,0
0-293-70199-7.70332,0
0-208-21758-4.70339,0
1-4175-4023-0.70344,0
0-432-15269-5.70345,0
1-66961-956-7.70347,0
0-7870-4476-8.70350,0
1-4051-3601-4.70371,0
1-63491-459-7.70374,0
1-74941-659-X.70378,0
0-681-66567-X.70402,0
1-4928-1603-5.70414,0
0-14-174738-2.70417,0
0-575-50332-7.70434,0
0-7136-6484-3.70437,0
1-56885-165-0.70449,0
0-17-518253-1.70450,0
1-9743-7734-2.70466,0
1-4042-9537-2.70499,0
1-907475-78-8.70500,0
